Date,ALL,属性,値
4/29/2020 0:00,217,Hokkaido,38
4/29/2020 0:00,217,Aomori,0
4/29/2020 0:00,217,Iwate,0
4/29/2020 0:00,217,Miyagi,0
4/29/2020 0:00,217,Akita,0
4/29/2020 0:00,217,Yamagata,1
4/29/2020 0:00,217,Fukushima,1
4/29/2020 0:00,217,Ibaraki,1
4/29/2020 0:00,217,Tochigi,0
4/29/2020 0:00,217,Gunma,0
4/29/2020 0:00,217,Saitama,10
4/29/2020 0:00,217,Chiba,4
4/29/2020 0:00,217,Tokyo,46
4/29/2020 0:00,217,Kanagawa,26
4/29/2020 0:00,217,Niigata,0
4/29/2020 0:00,217,Toyama,9
4/29/2020 0:00,217,Ishikawa,5
4/29/2020 0:00,217,Fukui,0
4/29/2020 0:00,217,Yamanashi,0
4/29/2020 0:00,217,Nagano,0
4/29/2020 0:00,217,Gifu,0
4/29/2020 0:00,217,Shizuoka,1
4/29/2020 0:00,217,Aichi,4
4/29/2020 0:00,217,Mie,0
4/29/2020 0:00,217,Shiga,0
4/29/2020 0:00,217,Kyoto,4
4/29/2020 0:00,217,Osaka,43
4/29/2020 0:00,217,Hyogo,6
4/29/2020 0:00,217,Nara,1
4/29/2020 0:00,217,Wakayama,0
4/29/2020 0:00,217,Tottori,0
4/29/2020 0:00,217,Shimane,0
4/29/2020 0:00,217,Okayama,1
4/29/2020 0:00,217,Hiroshima,1
4/29/2020 0:00,217,Yamaguchi,0
4/29/2020 0:00,217,Tokushima,0
4/29/2020 0:00,217,Kagawa,0
4/29/2020 0:00,217,Ehime,0
4/29/2020 0:00,217,Kochi,1
4/29/2020 0:00,217,Fukuoka,13
4/29/2020 0:00,217,Saga,1
4/29/2020 0:00,217,Nagasaki,0
4/29/2020 0:00,217,Kumamoto,0
4/29/2020 0:00,217,Oita,0
4/29/2020 0:00,217,Miyazaki,0
4/29/2020 0:00,217,Kagoshima,0
4/29/2020 0:00,217,Okinawa,0
4/30/2020 0:00,202,Hokkaido,41
4/30/2020 0:00,202,Aomori,0
4/30/2020 0:00,202,Iwate,0
4/30/2020 0:00,202,Miyagi,0
4/30/2020 0:00,202,Akita,0
4/30/2020 0:00,202,Yamagata,0
4/30/2020 0:00,202,Fukushima,2
4/30/2020 0:00,202,Ibaraki,0
4/30/2020 0:00,202,Tochigi,0
4/30/2020 0:00,202,Gunma,1
4/30/2020 0:00,202,Saitama,9
4/30/2020 0:00,202,Chiba,9
4/30/2020 0:00,202,Tokyo,59
4/30/2020 0:00,202,Kanagawa,26
4/30/2020 0:00,202,Niigata,0
4/30/2020 0:00,202,Toyama,7
4/30/2020 0:00,202,Ishikawa,1
4/30/2020 0:00,202,Fukui,0
4/30/2020 0:00,202,Yamanashi,0
4/30/2020 0:00,202,Nagano,0
4/30/2020 0:00,202,Gifu,0
4/30/2020 0:00,202,Shizuoka,3
4/30/2020 0:00,202,Aichi,1
4/30/2020 0:00,202,Mie,0
4/30/2020 0:00,202,Shiga,0
4/30/2020 0:00,202,Kyoto,3
4/30/2020 0:00,202,Osaka,26
4/30/2020 0:00,202,Hyogo,3
4/30/2020 0:00,202,Nara,0
4/30/2020 0:00,202,Wakayama,2
4/30/2020 0:00,202,Tottori,0
4/30/2020 0:00,202,Shimane,0
4/30/2020 0:00,202,Okayama,0
4/30/2020 0:00,202,Hiroshima,0
4/30/2020 0:00,202,Yamaguchi,3
4/30/2020 0:00,202,Tokushima,0
4/30/2020 0:00,202,Kagawa,0
4/30/2020 0:00,202,Ehime,0
4/30/2020 0:00,202,Kochi,0
4/30/2020 0:00,202,Fukuoka,3
4/30/2020 0:00,202,Saga,2
4/30/2020 0:00,202,Nagasaki,0
4/30/2020 0:00,202,Kumamoto,0
4/30/2020 0:00,202,Oita,0
4/30/2020 0:00,202,Miyazaki,0
4/30/2020 0:00,202,Kagoshima,0
4/30/2020 0:00,202,Okinawa,1
5/1/2020 0:00,282,Hokkaido,22
5/1/2020 0:00,282,Aomori,0
5/1/2020 0:00,282,Iwate,0
5/1/2020 0:00,282,Miyagi,0
5/1/2020 0:00,282,Akita,0
5/1/2020 0:00,282,Yamagata,0
5/1/2020 0:00,282,Fukushima,1
5/1/2020 0:00,282,Ibaraki,2
5/1/2020 0:00,282,Tochigi,0
5/1/2020 0:00,282,Gunma,0
5/1/2020 0:00,282,Saitama,12
5/1/2020 0:00,282,Chiba,6
5/1/2020 0:00,282,Tokyo,165
5/1/2020 0:00,282,Kanagawa,15
5/1/2020 0:00,282,Niigata,2
5/1/2020 0:00,282,Toyama,4
5/1/2020 0:00,282,Ishikawa,3
5/1/2020 0:00,282,Fukui,0
5/1/2020 0:00,282,Yamanashi,0
5/1/2020 0:00,282,Nagano,0
5/1/2020 0:00,282,Gifu,0
5/1/2020 0:00,282,Shizuoka,2
5/1/2020 0:00,282,Aichi,3
5/1/2020 0:00,282,Mie,0
5/1/2020 0:00,282,Shiga,0
5/1/2020 0:00,282,Kyoto,4
5/1/2020 0:00,282,Osaka,24
5/1/2020 0:00,282,Hyogo,5
5/1/2020 0:00,282,Nara,3
5/1/2020 0:00,282,Wakayama,0
5/1/2020 0:00,282,Tottori,0
5/1/2020 0:00,282,Shimane,0
5/1/2020 0:00,282,Okayama,0
5/1/2020 0:00,282,Hiroshima,4
5/1/2020 0:00,282,Yamaguchi,2
5/1/2020 0:00,282,Tokushima,0
5/1/2020 0:00,282,Kagawa,0
5/1/2020 0:00,282,Ehime,0
5/1/2020 0:00,282,Kochi,0
5/1/2020 0:00,282,Fukuoka,3
5/1/2020 0:00,282,Saga,0
5/1/2020 0:00,282,Nagasaki,0
5/1/2020 0:00,282,Kumamoto,0
5/1/2020 0:00,282,Oita,0
5/1/2020 0:00,282,Miyazaki,0
5/1/2020 0:00,282,Kagoshima,0
5/1/2020 0:00,282,Okinawa,0
5/2/2020 0:00,288,Hokkaido,33
5/2/2020 0:00,288,Aomori,0
5/2/2020 0:00,288,Iwate,0
5/2/2020 0:00,288,Miyagi,0
5/2/2020 0:00,288,Akita,0
5/2/2020 0:00,288,Yamagata,0
5/2/2020 0:00,288,Fukushima,1
5/2/2020 0:00,288,Ibaraki,0
5/2/2020 0:00,288,Tochigi,0
5/2/2020 0:00,288,Gunma,0
5/2/2020 0:00,288,Saitama,14
5/2/2020 0:00,288,Chiba,6
5/2/2020 0:00,288,Tokyo,154
5/2/2020 0:00,288,Kanagawa,44
5/2/2020 0:00,288,Niigata,0
5/2/2020 0:00,288,Toyama,4
5/2/2020 0:00,288,Ishikawa,6
5/2/2020 0:00,288,Fukui,0
5/2/2020 0:00,288,Yamanashi,0
5/2/2020 0:00,288,Nagano,4
5/2/2020 0:00,288,Gifu,1
5/2/2020 0:00,288,Shizuoka,0
5/2/2020 0:00,288,Aichi,0
5/2/2020 0:00,288,Mie,0
5/2/2020 0:00,288,Shiga,0
5/2/2020 0:00,288,Kyoto,5
5/2/2020 0:00,288,Osaka,7
5/2/2020 0:00,288,Hyogo,4
5/2/2020 0:00,288,Nara,0
5/2/2020 0:00,288,Wakayama,0
5/2/2020 0:00,288,Tottori,0
5/2/2020 0:00,288,Shimane,0
5/2/2020 0:00,288,Okayama,0
5/2/2020 0:00,288,Hiroshima,1
5/2/2020 0:00,288,Yamaguchi,0
5/2/2020 0:00,288,Tokushima,0
5/2/2020 0:00,288,Kagawa,0
5/2/2020 0:00,288,Ehime,0
5/2/2020 0:00,288,Kochi,0
5/2/2020 0:00,288,Fukuoka,3
5/2/2020 0:00,288,Saga,1
5/2/2020 0:00,288,Nagasaki,0
5/2/2020 0:00,288,Kumamoto,0
5/2/2020 0:00,288,Oita,0
5/2/2020 0:00,288,Miyazaki,0
5/2/2020 0:00,288,Kagoshima,0
5/2/2020 0:00,288,Okinawa,0
5/3/2020 0:00,195,Hokkaido,26
5/3/2020 0:00,195,Aomori,0
5/3/2020 0:00,195,Iwate,0
5/3/2020 0:00,195,Miyagi,0
5/3/2020 0:00,195,Akita,0
5/3/2020 0:00,195,Yamagata,0
5/3/2020 0:00,195,Fukushima,3
5/3/2020 0:00,195,Ibaraki,0
5/3/2020 0:00,195,Tochigi,0
5/3/2020 0:00,195,Gunma,0
5/3/2020 0:00,195,Saitama,7
5/3/2020 0:00,195,Chiba,5
5/3/2020 0:00,195,Tokyo,93
5/3/2020 0:00,195,Kanagawa,15
5/3/2020 0:00,195,Niigata,0
5/3/2020 0:00,195,Toyama,4
5/3/2020 0:00,195,Ishikawa,4
5/3/2020 0:00,195,Fukui,0
5/3/2020 0:00,195,Yamanashi,1
5/3/2020 0:00,195,Nagano,0
5/3/2020 0:00,195,Gifu,0
5/3/2020 0:00,195,Shizuoka,0
5/3/2020 0:00,195,Aichi,2
5/3/2020 0:00,195,Mie,0
5/3/2020 0:00,195,Shiga,0
5/3/2020 0:00,195,Kyoto,3
5/3/2020 0:00,195,Osaka,11
5/3/2020 0:00,195,Hyogo,14
5/3/2020 0:00,195,Nara,1
5/3/2020 0:00,195,Wakayama,0
5/3/2020 0:00,195,Tottori,0
5/3/2020 0:00,195,Shimane,1
5/3/2020 0:00,195,Okayama,0
5/3/2020 0:00,195,Hiroshima,1
5/3/2020 0:00,195,Yamaguchi,1
5/3/2020 0:00,195,Tokushima,0
5/3/2020 0:00,195,Kagawa,0
5/3/2020 0:00,195,Ehime,1
5/3/2020 0:00,195,Kochi,0
5/3/2020 0:00,195,Fukuoka,0
5/3/2020 0:00,195,Saga,2
5/3/2020 0:00,195,Nagasaki,0
5/3/2020 0:00,195,Kumamoto,0
5/3/2020 0:00,195,Oita,0
5/3/2020 0:00,195,Miyazaki,0
5/3/2020 0:00,195,Kagoshima,0
5/3/2020 0:00,195,Okinawa,0
5/4/2020 0:00,181,Hokkaido,31
5/4/2020 0:00,181,Aomori,0
5/4/2020 0:00,181,Iwate,0
5/4/2020 0:00,181,Miyagi,0
5/4/2020 0:00,181,Akita,0
5/4/2020 0:00,181,Yamagata,1
5/4/2020 0:00,181,Fukushima,0
5/4/2020 0:00,181,Ibaraki,2
5/4/2020 0:00,181,Tochigi,0
5/4/2020 0:00,181,Gunma,0
5/4/2020 0:00,181,Saitama,5
5/4/2020 0:00,181,Chiba,5
5/4/2020 0:00,181,Tokyo,88
5/4/2020 0:00,181,Kanagawa,10
5/4/2020 0:00,181,Niigata,0
5/4/2020 0:00,181,Toyama,3
5/4/2020 0:00,181,Ishikawa,3
5/4/2020 0:00,181,Fukui,0
5/4/2020 0:00,181,Yamanashi,2
5/4/2020 0:00,181,Nagano,2
5/4/2020 0:00,181,Gifu,0
5/4/2020 0:00,181,Shizuoka,0
5/4/2020 0:00,181,Aichi,3
5/4/2020 0:00,181,Mie,0
5/4/2020 0:00,181,Shiga,2
5/4/2020 0:00,181,Kyoto,3
5/4/2020 0:00,181,Osaka,13
5/4/2020 0:00,181,Hyogo,0
5/4/2020 0:00,181,Nara,0
5/4/2020 0:00,181,Wakayama,0
5/4/2020 0:00,181,Tottori,0
5/4/2020 0:00,181,Shimane,0
5/4/2020 0:00,181,Okayama,0
5/4/2020 0:00,181,Hiroshima,4
5/4/2020 0:00,181,Yamaguchi,1
5/4/2020 0:00,181,Tokushima,0
5/4/2020 0:00,181,Kagawa,0
5/4/2020 0:00,181,Ehime,0
5/4/2020 0:00,181,Kochi,0
5/4/2020 0:00,181,Fukuoka,1
5/4/2020 0:00,181,Saga,1
5/4/2020 0:00,181,Nagasaki,0
5/4/2020 0:00,181,Kumamoto,0
5/4/2020 0:00,181,Oita,0
5/4/2020 0:00,181,Miyazaki,0
5/4/2020 0:00,181,Kagoshima,0
5/4/2020 0:00,181,Okinawa,0
5/5/2020 0:00,119,Hokkaido,12
5/5/2020 0:00,119,Aomori,0
5/5/2020 0:00,119,Iwate,0
5/5/2020 0:00,119,Miyagi,0
5/5/2020 0:00,119,Akita,0
5/5/2020 0:00,119,Yamagata,0
5/5/2020 0:00,119,Fukushima,1
5/5/2020 0:00,119,Ibaraki,1
5/5/2020 0:00,119,Tochigi,0
5/5/2020 0:00,119,Gunma,0
5/5/2020 0:00,119,Saitama,3
5/5/2020 0:00,119,Chiba,1
5/5/2020 0:00,119,Tokyo,57
5/5/2020 0:00,119,Kanagawa,14
5/5/2020 0:00,119,Niigata,1
5/5/2020 0:00,119,Toyama,3
5/5/2020 0:00,119,Ishikawa,1
5/5/2020 0:00,119,Fukui,0
5/5/2020 0:00,119,Yamanashi,1
5/5/2020 0:00,119,Nagano,0
5/5/2020 0:00,119,Gifu,0
5/5/2020 0:00,119,Shizuoka,0
5/5/2020 0:00,119,Aichi,3
5/5/2020 0:00,119,Mie,0
5/5/2020 0:00,119,Shiga,0
5/5/2020 0:00,119,Kyoto,4
5/5/2020 0:00,119,Osaka,7
5/5/2020 0:00,119,Hyogo,7
5/5/2020 0:00,119,Nara,1
5/5/2020 0:00,119,Wakayama,0
5/5/2020 0:00,119,Tottori,0
5/5/2020 0:00,119,Shimane,0
5/5/2020 0:00,119,Okayama,0
5/5/2020 0:00,119,Hiroshima,0
5/5/2020 0:00,119,Yamaguchi,1
5/5/2020 0:00,119,Tokushima,0
5/5/2020 0:00,119,Kagawa,0
5/5/2020 0:00,119,Ehime,0
5/5/2020 0:00,119,Kochi,0
5/5/2020 0:00,119,Fukuoka,1
5/5/2020 0:00,119,Saga,0
5/5/2020 0:00,119,Nagasaki,0
5/5/2020 0:00,119,Kumamoto,0
5/5/2020 0:00,119,Oita,0
5/5/2020 0:00,119,Miyazaki,0
5/5/2020 0:00,119,Kagoshima,0
5/5/2020 0:00,119,Okinawa,0
5/6/2020 0:00,104,Hokkaido,23
5/6/2020 0:00,104,Aomori,0
5/6/2020 0:00,104,Iwate,0
5/6/2020 0:00,104,Miyagi,0
5/6/2020 0:00,104,Akita,0
5/6/2020 0:00,104,Yamagata,0
5/6/2020 0:00,104,Fukushima,1
5/6/2020 0:00,104,Ibaraki,0
5/6/2020 0:00,104,Tochigi,0
5/6/2020 0:00,104,Gunma,0
5/6/2020 0:00,104,Saitama,8
5/6/2020 0:00,104,Chiba,2
5/6/2020 0:00,104,Tokyo,37
5/6/2020 0:00,104,Kanagawa,7
5/6/2020 0:00,104,Niigata,0
5/6/2020 0:00,104,Toyama,1
5/6/2020 0:00,104,Ishikawa,3
5/6/2020 0:00,104,Fukui,0
5/6/2020 0:00,104,Yamanashi,0
5/6/2020 0:00,104,Nagano,1
5/6/2020 0:00,104,Gifu,0
5/6/2020 0:00,104,Shizuoka,0
5/6/2020 0:00,104,Aichi,0
5/6/2020 0:00,104,Mie,0
5/6/2020 0:00,104,Shiga,0
5/6/2020 0:00,104,Kyoto,3
5/6/2020 0:00,104,Osaka,15
5/6/2020 0:00,104,Hyogo,2
5/6/2020 0:00,104,Nara,0
5/6/2020 0:00,104,Wakayama,0
5/6/2020 0:00,104,Tottori,0
5/6/2020 0:00,104,Shimane,0
5/6/2020 0:00,104,Okayama,0
5/6/2020 0:00,104,Hiroshima,0
5/6/2020 0:00,104,Yamaguchi,0
5/6/2020 0:00,104,Tokushima,0
5/6/2020 0:00,104,Kagawa,0
5/6/2020 0:00,104,Ehime,0
5/6/2020 0:00,104,Kochi,0
5/6/2020 0:00,104,Fukuoka,1
5/6/2020 0:00,104,Saga,0
5/6/2020 0:00,104,Nagasaki,0
5/6/2020 0:00,104,Kumamoto,0
5/6/2020 0:00,104,Oita,0
5/6/2020 0:00,104,Miyazaki,0
5/6/2020 0:00,104,Kagoshima,0
5/6/2020 0:00,104,Okinawa,0
5/7/2020 0:00,107,Hokkaido,14
5/7/2020 0:00,107,Aomori,1
5/7/2020 0:00,107,Iwate,0
5/7/2020 0:00,107,Miyagi,0
5/7/2020 0:00,107,Akita,0
5/7/2020 0:00,107,Yamagata,0
5/7/2020 0:00,107,Fukushima,0
5/7/2020 0:00,107,Ibaraki,0
5/7/2020 0:00,107,Tochigi,0
5/7/2020 0:00,107,Gunma,1
5/7/2020 0:00,107,Saitama,27
5/7/2020 0:00,107,Chiba,5
5/7/2020 0:00,107,Tokyo,23
5/7/2020 0:00,107,Kanagawa,13
5/7/2020 0:00,107,Niigata,0
5/7/2020 0:00,107,Toyama,0
5/7/2020 0:00,107,Ishikawa,4
5/7/2020 0:00,107,Fukui,0
5/7/2020 0:00,107,Yamanashi,0
5/7/2020 0:00,107,Nagano,0
5/7/2020 0:00,107,Gifu,0
5/7/2020 0:00,107,Shizuoka,0
5/7/2020 0:00,107,Aichi,0
5/7/2020 0:00,107,Mie,0
5/7/2020 0:00,107,Shiga,0
5/7/2020 0:00,107,Kyoto,6
5/7/2020 0:00,107,Osaka,9
5/7/2020 0:00,107,Hyogo,3
5/7/2020 0:00,107,Nara,0
5/7/2020 0:00,107,Wakayama,0
5/7/2020 0:00,107,Tottori,0
5/7/2020 0:00,107,Shimane,0
5/7/2020 0:00,107,Okayama,0
5/7/2020 0:00,107,Hiroshima,0
5/7/2020 0:00,107,Yamaguchi,0
5/7/2020 0:00,107,Tokushima,0
5/7/2020 0:00,107,Kagawa,0
5/7/2020 0:00,107,Ehime,0
5/7/2020 0:00,107,Kochi,0
5/7/2020 0:00,107,Fukuoka,1
5/7/2020 0:00,107,Saga,0
5/7/2020 0:00,107,Nagasaki,0
5/7/2020 0:00,107,Kumamoto,0
5/7/2020 0:00,107,Oita,0
5/7/2020 0:00,107,Miyazaki,0
5/7/2020 0:00,107,Kagoshima,0
5/7/2020 0:00,107,Okinawa,0
5/8/2020 0:00,88,Hokkaido,6
5/8/2020 0:00,88,Aomori,0
5/8/2020 0:00,88,Iwate,0
5/8/2020 0:00,88,Miyagi,0
5/8/2020 0:00,88,Akita,0
5/8/2020 0:00,88,Yamagata,0
5/8/2020 0:00,88,Fukushima,1
5/8/2020 0:00,88,Ibaraki,0
5/8/2020 0:00,88,Tochigi,2
5/8/2020 0:00,88,Gunma,0
5/8/2020 0:00,88,Saitama,9
5/8/2020 0:00,88,Chiba,3
5/8/2020 0:00,88,Tokyo,39
5/8/2020 0:00,88,Kanagawa,7
5/8/2020 0:00,88,Niigata,3
5/8/2020 0:00,88,Toyama,1
5/8/2020 0:00,88,Ishikawa,0
5/8/2020 0:00,88,Fukui,0
5/8/2020 0:00,88,Yamanashi,0
5/8/2020 0:00,88,Nagano,1
5/8/2020 0:00,88,Gifu,0
5/8/2020 0:00,88,Shizuoka,0
5/8/2020 0:00,88,Aichi,0
5/8/2020 0:00,88,Mie,0
5/8/2020 0:00,88,Shiga,1
5/8/2020 0:00,88,Kyoto,1
5/8/2020 0:00,88,Osaka,10
5/8/2020 0:00,88,Hyogo,1
5/8/2020 0:00,88,Nara,1
5/8/2020 0:00,88,Wakayama,0
5/8/2020 0:00,88,Tottori,0
5/8/2020 0:00,88,Shimane,0
5/8/2020 0:00,88,Okayama,1
5/8/2020 0:00,88,Hiroshima,0
5/8/2020 0:00,88,Yamaguchi,0
5/8/2020 0:00,88,Tokushima,0
5/8/2020 0:00,88,Kagawa,0
5/8/2020 0:00,88,Ehime,0
5/8/2020 0:00,88,Kochi,0
5/8/2020 0:00,88,Fukuoka,0
5/8/2020 0:00,88,Saga,0
5/8/2020 0:00,88,Nagasaki,0
5/8/2020 0:00,88,Kumamoto,1
5/8/2020 0:00,88,Oita,0
5/8/2020 0:00,88,Miyazaki,0
5/8/2020 0:00,88,Kagoshima,0
5/8/2020 0:00,88,Okinawa,0
5/9/2020 0:00,108,Hokkaido,11
5/9/2020 0:00,108,Aomori,0
5/9/2020 0:00,108,Iwate,0
5/9/2020 0:00,108,Miyagi,0
5/9/2020 0:00,108,Akita,0
5/9/2020 0:00,108,Yamagata,0
5/9/2020 0:00,108,Fukushima,0
5/9/2020 0:00,108,Ibaraki,0
5/9/2020 0:00,108,Tochigi,0
5/9/2020 0:00,108,Gunma,0
5/9/2020 0:00,108,Saitama,9
5/9/2020 0:00,108,Chiba,3
5/9/2020 0:00,108,Tokyo,36
5/9/2020 0:00,108,Kanagawa,8
5/9/2020 0:00,108,Niigata,0
5/9/2020 0:00,108,Toyama,4
5/9/2020 0:00,108,Ishikawa,2
5/9/2020 0:00,108,Fukui,0
5/9/2020 0:00,108,Yamanashi,0
5/9/2020 0:00,108,Nagano,1
5/9/2020 0:00,108,Gifu,0
5/9/2020 0:00,108,Shizuoka,0
5/9/2020 0:00,108,Aichi,3
5/9/2020 0:00,108,Mie,0
5/9/2020 0:00,108,Shiga,0
5/9/2020 0:00,108,Kyoto,4
5/9/2020 0:00,108,Osaka,16
5/9/2020 0:00,108,Hyogo,8
5/9/2020 0:00,108,Nara,1
5/9/2020 0:00,108,Wakayama,0
5/9/2020 0:00,108,Tottori,0
5/9/2020 0:00,108,Shimane,0
5/9/2020 0:00,108,Okayama,0
5/9/2020 0:00,108,Hiroshima,0
5/9/2020 0:00,108,Yamaguchi,0
5/9/2020 0:00,108,Tokushima,0
5/9/2020 0:00,108,Kagawa,0
5/9/2020 0:00,108,Ehime,0
5/9/2020 0:00,108,Kochi,0
5/9/2020 0:00,108,Fukuoka,2
5/9/2020 0:00,108,Saga,0
5/9/2020 0:00,108,Nagasaki,0
5/9/2020 0:00,108,Kumamoto,0
5/9/2020 0:00,108,Oita,0
5/9/2020 0:00,108,Miyazaki,0
5/9/2020 0:00,108,Kagoshima,0
5/9/2020 0:00,108,Okinawa,0
5/10/2020 0:00,66,Hokkaido,9
5/10/2020 0:00,66,Aomori,0
5/10/2020 0:00,66,Iwate,0
5/10/2020 0:00,66,Miyagi,0
5/10/2020 0:00,66,Akita,0
5/10/2020 0:00,66,Yamagata,0
5/10/2020 0:00,66,Fukushima,0
5/10/2020 0:00,66,Ibaraki,0
5/10/2020 0:00,66,Tochigi,0
5/10/2020 0:00,66,Gunma,0
5/10/2020 0:00,66,Saitama,5
5/10/2020 0:00,66,Chiba,0
5/10/2020 0:00,66,Tokyo,22
5/10/2020 0:00,66,Kanagawa,13
5/10/2020 0:00,66,Niigata,0
5/10/2020 0:00,66,Toyama,0
5/10/2020 0:00,66,Ishikawa,1
5/10/2020 0:00,66,Fukui,0
5/10/2020 0:00,66,Yamanashi,0
5/10/2020 0:00,66,Nagano,0
5/10/2020 0:00,66,Gifu,0
5/10/2020 0:00,66,Shizuoka,0
5/10/2020 0:00,66,Aichi,0
5/10/2020 0:00,66,Mie,0
5/10/2020 0:00,66,Shiga,0
5/10/2020 0:00,66,Kyoto,0
5/10/2020 0:00,66,Osaka,11
5/10/2020 0:00,66,Hyogo,4
5/10/2020 0:00,66,Nara,0
5/10/2020 0:00,66,Wakayama,0
5/10/2020 0:00,66,Tottori,0
5/10/2020 0:00,66,Shimane,0
5/10/2020 0:00,66,Okayama,0
5/10/2020 0:00,66,Hiroshima,0
5/10/2020 0:00,66,Yamaguchi,0
5/10/2020 0:00,66,Tokushima,0
5/10/2020 0:00,66,Kagawa,0
5/10/2020 0:00,66,Ehime,0
5/10/2020 0:00,66,Kochi,0
5/10/2020 0:00,66,Fukuoka,1
5/10/2020 0:00,66,Saga,0
5/10/2020 0:00,66,Nagasaki,0
5/10/2020 0:00,66,Kumamoto,0
5/10/2020 0:00,66,Oita,0
5/10/2020 0:00,66,Miyazaki,0
5/10/2020 0:00,66,Kagoshima,0
5/10/2020 0:00,66,Okinawa,0
5/11/2020 0:00,58,Hokkaido,12
5/11/2020 0:00,58,Aomori,0
5/11/2020 0:00,58,Iwate,0
5/11/2020 0:00,58,Miyagi,0
5/11/2020 0:00,58,Akita,0
5/11/2020 0:00,58,Yamagata,0
5/11/2020 0:00,58,Fukushima,0
5/11/2020 0:00,58,Ibaraki,0
5/11/2020 0:00,58,Tochigi,0
5/11/2020 0:00,58,Gunma,0
5/11/2020 0:00,58,Saitama,14
5/11/2020 0:00,58,Chiba,3
5/11/2020 0:00,58,Tokyo,15
5/11/2020 0:00,58,Kanagawa,7
5/11/2020 0:00,58,Niigata,0
5/11/2020 0:00,58,Toyama,0
5/11/2020 0:00,58,Ishikawa,2
5/11/2020 0:00,58,Fukui,0
5/11/2020 0:00,58,Yamanashi,0
5/11/2020 0:00,58,Nagano,0
5/11/2020 0:00,58,Gifu,0
5/11/2020 0:00,58,Shizuoka,0
5/11/2020 0:00,58,Aichi,1
5/11/2020 0:00,58,Mie,0
5/11/2020 0:00,58,Shiga,0
5/11/2020 0:00,58,Kyoto,0
5/11/2020 0:00,58,Osaka,1
5/11/2020 0:00,58,Hyogo,2
5/11/2020 0:00,58,Nara,0
5/11/2020 0:00,58,Wakayama,0
5/11/2020 0:00,58,Tottori,0
5/11/2020 0:00,58,Shimane,0
5/11/2020 0:00,58,Okayama,1
5/11/2020 0:00,58,Hiroshima,0
5/11/2020 0:00,58,Yamaguchi,0
5/11/2020 0:00,58,Tokushima,0
5/11/2020 0:00,58,Kagawa,0
5/11/2020 0:00,58,Ehime,0
5/11/2020 0:00,58,Kochi,0
5/11/2020 0:00,58,Fukuoka,0
5/11/2020 0:00,58,Saga,0
5/11/2020 0:00,58,Nagasaki,0
5/11/2020 0:00,58,Kumamoto,0
5/11/2020 0:00,58,Oita,0
5/11/2020 0:00,58,Miyazaki,0
5/11/2020 0:00,58,Kagoshima,0
5/11/2020 0:00,58,Okinawa,0
5/12/2020 0:00,87,Hokkaido,13
5/12/2020 0:00,87,Aomori,0
5/12/2020 0:00,87,Iwate,0
5/12/2020 0:00,87,Miyagi,0
5/12/2020 0:00,87,Akita,0
5/12/2020 0:00,87,Yamagata,0
5/12/2020 0:00,87,Fukushima,0
5/12/2020 0:00,87,Ibaraki,0
5/12/2020 0:00,87,Tochigi,0
5/12/2020 0:00,87,Gunma,6
5/12/2020 0:00,87,Saitama,1
5/12/2020 0:00,87,Chiba,3
5/12/2020 0:00,87,Tokyo,27
5/12/2020 0:00,87,Kanagawa,15
5/12/2020 0:00,87,Niigata,0
5/12/2020 0:00,87,Toyama,0
5/12/2020 0:00,87,Ishikawa,3
5/12/2020 0:00,87,Fukui,0
5/12/2020 0:00,87,Yamanashi,0
5/12/2020 0:00,87,Nagano,1
5/12/2020 0:00,87,Gifu,0
5/12/2020 0:00,87,Shizuoka,0
5/12/2020 0:00,87,Aichi,1
5/12/2020 0:00,87,Mie,0
5/12/2020 0:00,87,Shiga,0
5/12/2020 0:00,87,Kyoto,4
5/12/2020 0:00,87,Osaka,10
5/12/2020 0:00,87,Hyogo,0
5/12/2020 0:00,87,Nara,0
5/12/2020 0:00,87,Wakayama,2
5/12/2020 0:00,87,Tottori,0
5/12/2020 0:00,87,Shimane,0
5/12/2020 0:00,87,Okayama,0
5/12/2020 0:00,87,Hiroshima,0
5/12/2020 0:00,87,Yamaguchi,0
5/12/2020 0:00,87,Tokushima,0
5/12/2020 0:00,87,Kagawa,0
5/12/2020 0:00,87,Ehime,0
5/12/2020 0:00,87,Kochi,0
5/12/2020 0:00,87,Fukuoka,1
5/12/2020 0:00,87,Saga,0
5/12/2020 0:00,87,Nagasaki,0
5/12/2020 0:00,87,Kumamoto,0
5/12/2020 0:00,87,Oita,0
5/12/2020 0:00,87,Miyazaki,0
5/12/2020 0:00,87,Kagoshima,0
5/12/2020 0:00,87,Okinawa,0
5/13/2020 0:00,55,Hokkaido,4
5/13/2020 0:00,55,Aomori,0
5/13/2020 0:00,55,Iwate,0
5/13/2020 0:00,55,Miyagi,0
5/13/2020 0:00,55,Akita,0
5/13/2020 0:00,55,Yamagata,0
5/13/2020 0:00,55,Fukushima,0
5/13/2020 0:00,55,Ibaraki,0
5/13/2020 0:00,55,Tochigi,0
5/13/2020 0:00,55,Gunma,0
5/13/2020 0:00,55,Saitama,3
5/13/2020 0:00,55,Chiba,2
5/13/2020 0:00,55,Tokyo,10
5/13/2020 0:00,55,Kanagawa,10
5/13/2020 0:00,55,Niigata,0
5/13/2020 0:00,55,Toyama,1
5/13/2020 0:00,55,Ishikawa,1
